Invoice No,Part No,Description,Invoice Date,User Type,Order Qty,Ship Qty,B/O,Unit Price,Extended price,U/M,Tax 01,Tax 02,Unit Cost (Average),Margin % (Average),Unit Cost (Current),Margin % (Current),Discount,Territory,Salesperson,Salesperson Name,Currency,Product Code,Ship Date,Required Date,Warehouse
1000584548,AV6965-010,Nike Court AeroBill Heritage86 (Black),2020/09/19,In-Store,1,1,0,32,32,EACH,TRUE,TRUE,14.72,54,14.72,54,0,1,99,Toronto Store,,CAP,,2020/09/19,1
1000584549,CI4434-010,Nike Court Heritage86 Hat (Black),2020/09/19,In-Store,1,1,0,32,32,EACH,TRUE,TRUE,14.56,54.5,14.56,55,0,1,99,Toronto Store,,CAP,,2020/09/19,1
1000579848,AR2348-100_M,Nike Girl's Court Dri-Fit Shirt (White/Black),2020/09/05,,1,1,0,34.95,34.95,EACH,TRUE,TRUE,19.32,44.72,19.32,45,0,,99,Toronto Store,,GTM,,2020/09/05,1
1000587632,AR2349-508_XL,Nike Girl's Court Dri-Fit Skirt (Purple),2020/09/26,In-Store,1,1,0,48,48,EACH,TRUE,TRUE,22.08,54,22.08,54,0,1,99,Toronto Store,,GSKXL,,2020/09/26,1
1000579848,AR2349-100_M,Nike Girl's Court Dri-Fit Skirt (White),2020/09/05,,1,1,0,48,48,EACH,TRUE,TRUE,22.08,54,22.08,54,0,,99,Toronto Store,,GSKM,,2020/09/05,1
1000584157,AR2349-100_L,Nike Girl's Court Dri-Fit Skirt (White),2020/09/16,,1,1,0,48,48,EACH,TRUE,TRUE,22.08,54,22.08,54,0,,99,Toronto Store,,GSKL,,2020/09/16,1
1000578113,AR2349-100_M,Nike Girl's Court Dri-Fit Skirt (White),2020/09/01,In-Store,1,1,0,48,48,EACH,TRUE,TRUE,22.08,54,22.08,54,0,1,99,Toronto Store,,GSKM,,2020/09/01,1
1000579802,AR2348-508_L,Nike Girl's Court Dri-Fit T-Shirt (Purple),2020/09/05,,1,1,0,33.6,33.6,EACH,TRUE,TRUE,19.32,42.5,19.32,43,0,,99,Toronto Store,,WTL,,2020/09/05,1
1000584215,AR2348-508_L,Nike Girl's Court Dri-Fit T-Shirt (Purple),2020/09/16,,1,1,0,33.6,33.6,EACH,TRUE,TRUE,19.32,42.5,19.32,43,0,,99,Toronto Store,,WTL,,2020/09/16,1
1000584359,AR2348-508_L,Nike Girl's Court Dri-Fit T-Shirt (Purple),2020/09/17,,1,1,0,33.6,33.6,EACH,TRUE,TRUE,19.32,42.5,19.32,43,0,,99,Toronto Store,,WTL,,2020/09/17,1
1000580936,AR2501-550_M,Nike Girl's Court Dri-Fit Tank Top (Purple),2020/09/09,,1,1,0,24.5,24.5,EACH,TRUE,TRUE,15.92,35.02,15.92,35,0,,99,Toronto Store,,GTM,,2020/09/09,1
1000579857,AR2501-550_L,Nike Girl's Court Dri-Fit Tank Top (Purple),2020/09/05,,1,1,0,24.5,24.5,EACH,TRUE,TRUE,15.92,35.02,15.92,35,0,,99,Toronto Store,,GTL,,2020/09/05,1
1000582018,AR2501-550_XL,Nike Girl's Court Dri-Fit Tank Top (Purple),2020/09/10,In-Store,1,1,0,20.825,20.83,EACH,TRUE,TRUE,15.92,23.55,15.92,24,15,,99,Toronto Store,,GTXL,,2020/09/10,1
1000582019,AR2501-550_XL,Nike Girl's Court Dri-Fit Tank Top (Purple),2020/09/10,In-Store,1,1,0,20.825,20.83,EACH,FALSE,TRUE,15.92,23.55,15.92,24,15,,99,Toronto Store,,GTXL,,2020/09/10,1
1000586376,CQ5386-010_L,Nike Girl's Court Dri-Fit Top (Black/White),2020/09/22,,1,1,0,42,42,EACH,TRUE,TRUE,18.9,55,18.9,55,0,,99,Toronto Store,,GTL,,2020/09/22,1
1000587457,CQ5386-010_M,Nike Girl's Court Dri-Fit Top (Black/White),2020/09/25,,1,1,0,42,42,EACH,TRUE,TRUE,18.9,55,18.9,55,0,,99,Toronto Store,,GTM,,2020/09/25,1
1000584215,AR2348-552_L,Nike Girl's Court Dri-Fit Top (Purple),2020/09/16,,1,1,0,29.4,29.4,EACH,FALSE,FALSE,19.11,35,19.11,35,0,,99,Toronto Store,,GTL,,2020/09/16,1
1000579958,BV7391-010_M,Nike Girl's Court Skirt (Black/White),2020/09/05,In-Store,1,1,0,31.5,31.5,EACH,TRUE,TRUE,18.9,40,18.9,40,0,1,99,Toronto Store,,GSKM,,2020/09/05,1
1000580936,AR2501-508_L,Nike Girl's Dry Tank Top (Purple),2020/09/09,,1,1,0,35,35,EACH,TRUE,TRUE,16.1,54,16.1,54,0,,99,Toronto Store,,GTL,,2020/09/09,1
1000578091,AR2501-508_L,Nike Girl's Dry Tank Top (Purple),2020/09/01,,1,1,0,35,35,EACH,TRUE,TRUE,16.1,54,16.1,54,0,,99,Toronto Store,,GTL,,2020/09/01,1
1000578323,AR2501-508_L,Nike Girl's Dry Tank Top (Purple),2020/09/01,,1,1,0,35,35,EACH,TRUE,TRUE,16.1,54,16.1,54,0,,99,Toronto Store,,GTL,,2020/09/01,1
1000584215,AO8351-100_L,Nike Girl's Pure Top (White/Black),2020/09/16,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,22.08,44.73,22.08,45,0,,99,Toronto Store,,GTL,,2020/09/16,1
1000581462,AO8351-100_XL,Nike Girl's Pure Top (White/Black),2020/09/09,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,22.08,44.73,22.08,45,0,,99,Toronto Store,,GTXL,,2020/09/09,1
1000579022,AQ0319-550_L,Nike Girl's Victory Skirt (Purple),2020/09/02,,1,1,0,44.8,44.8,EACH,TRUE,TRUE,29.12,35,29.12,35,0,,99,Toronto Store,,GSKL,,2020/09/02,1
1000586376,AQ0319-550_L,Nike Girl's Victory Skirt (Purple),2020/09/22,,1,1,0,44.8,44.8,EACH,FALSE,TRUE,29.12,35,29.12,35,0,,99,Toronto Store,,GSKL,,2020/09/22,1
1000584030,AQ0319-550_XL,Nike Girl's Victory Skirt (Purple),2020/09/16,,1,1,0,44.8,44.8,EACH,TRUE,TRUE,29.12,35,29.12,35,0,,99,Toronto Store,,GSKXL,,2020/09/16,1
1000582018,AQ0319-550_L,Nike Girl's Victory Skirt (Purple),2020/09/10,In-Store,1,1,0,38.08,38.08,EACH,TRUE,TRUE,29.12,23.53,29.12,24,15,,99,Toronto Store,,GSKL,,2020/09/10,1
1000582019,AQ0319-550_L,Nike Girl's Victory Skirt (Purple),2020/09/10,In-Store,1,1,0,38.08,38.08,EACH,FALSE,TRUE,29.12,23.53,29.12,24,15,,99,Toronto Store,,GSKL,,2020/09/10,1
1000582063,AQ0319-550_L,Nike Girl's Victory Skirt (Purple),2020/09/11,,1,1,0,44.8,44.8,EACH,FALSE,TRUE,29.12,35,29.12,35,0,1,99,Toronto Store,,GSKL,,2020/09/11,1
1000586241,852184-010,Nike Heritage 86 (Black),2020/09/22,,1,1,0,32,32,EACH,TRUE,TRUE,14.4,55,14.4,55,0,1,99,Toronto Store,,CAP,,2020/09/22,1
1000578973,852184-010,Nike Heritage 86 (Black),2020/09/02,,1,1,0,32,32,EACH,TRUE,TRUE,14.4,55,14.4,55,0,,99,Toronto Store,,CAP,,2020/09/02,1
1000579716,852184-010,Nike Heritage 86 (Black),2020/09/04,,1,1,0,27.2,27.2,EACH,TRUE,TRUE,14.4,47.06,14.4,47,15,,99,Toronto Store,,CAP,,2020/09/04,1
1000578606,852184-010,Nike Heritage 86 (Black),2020/09/02,In-Store,1,1,0,32,32,EACH,TRUE,TRUE,14.4,55,14.4,55,0,1,99,Toronto Store,,CAP,,2020/09/02,1
1000582233,852184-100,Nike Heritage 86 (White),2020/09/12,,1,1,0,32,32,EACH,TRUE,TRUE,14.4,55,14.4,55,0,,99,Toronto Store,,CAP,,2020/09/12,1
1000584548,852184-100,Nike Heritage 86 (White),2020/09/19,In-Store,1,1,0,32,32,EACH,TRUE,TRUE,14.4,55,14.4,55,0,1,99,Toronto Store,,CAP,,2020/09/19,1
1000587553,852184-100,Nike Heritage 86 (White),2020/09/26,In-Store,1,1,0,32,32,EACH,TRUE,TRUE,14.4,55,14.4,55,0,1,99,Toronto Store,,CAP,,2020/09/26,1
1000580069,AJ8110-010_L,Nike Men's Court Advantage Polo (Black),2020/09/05,,1,1,0,84,84,EACH,TRUE,TRUE,38.64,54,38.64,54,0,,99,Toronto Store,,MTL,,2020/09/05,1
1000579594,AJ7847-442_L,Nike Men's Court Advantage Polo (Blue),2020/09/03,,1,1,0,60,60,EACH,TRUE,TRUE,55.2,8,55.2,8,0,,99,Toronto Store,,MTL,,2020/09/03,1
1000586339,AJ8110-659_XL,Nike Men's Court Advantage Polo (Burgundy),2020/09/22,,1,1,0,58.79,58.79,EACH,TRUE,TRUE,38.64,34.27,38.64,34,0,,99,Toronto Store,,MTXL,,2020/09/22,1
1000587691,AJ8072-101_S,Nike Men's Court Advantage Polo (White),2020/09/26,,1,1,0,52.4625,52.46,EACH,TRUE,TRUE,46,12.32,46,12,25,,99,Toronto Store,,MTS,,2020/09/26,1
1000582581,AJ8072-101_M,Nike Men's Court Advantage Polo (White),2020/09/12,In-Store,1,1,0,69.95,69.95,EACH,TRUE,TRUE,46,34.24,46,34,0,1,99,Toronto Store,,MTM,,2020/09/12,1
1000581326,AT4158-045_XXL,Nike Men's Court Advantage Top (Black),2020/09/09,,1,1,0,70,70,EACH,TRUE,TRUE,45.5,35,45.5,35,0,,99,Toronto Store,,MTXXL,,2020/09/09,1
1000581511,AT4158-100_XL,Nike Men's Court Advantage Top (White),2020/09/10,In-Store,1,1,0,70,70,EACH,TRUE,TRUE,45.5,35,45.5,35,0,,99,Toronto Store,,MTXL,,2020/09/10,1
1000579642,CI9152-010_M,Nike Men's Court AeroReact Rafa Slam Top (Black),2020/09/04,,1,1,0,120,120,EACH,TRUE,TRUE,54,55,54,55,0,,99,Toronto Store,,MTM,,2020/09/04,1
1000582233,AJ8202-442_L,Nike Men's Court Challenger Shirt (Light Blue),2020/09/12,,1,1,0,48,48,EACH,TRUE,TRUE,29.44,38.67,29.44,39,0,,99,Toronto Store,,MTL,,2020/09/12,1
1000579325,AJ8202-010_S,Nike Men's Court Challenger T-Shirt (Black),2020/09/03,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,29.44,41.06,29.44,41,0,,99,Toronto Store,,MTS,,2020/09/03,1
1000579594,AT4235-100_L,Nike Men's Court Challenger Top (White/Volt),2020/09/03,,1,1,0,58.8,58.8,EACH,TRUE,TRUE,38.22,35,38.22,35,0,,99,Toronto Store,,MTL,,2020/09/03,1
1000581326,BV1194-010_XXL,Nike Men's Court Dri-Fit Polo (Black/White),2020/09/09,,1,1,0,68,68,EACH,TRUE,TRUE,30.94,54.5,30.94,55,0,,99,Toronto Store,,MTXXL,,2020/09/09,1
1000587058,BV1194-100_L,Nike Men's Court Dri-Fit Polo (White/Black),2020/09/23,,1,1,0,68,68,EACH,TRUE,TRUE,30.94,54.5,30.94,55,0,,99,Toronto Store,,MTL,,2020/09/23,1
1000581326,BV1194-100_XXL,Nike Men's Court Dri-Fit Polo (White/Black),2020/09/09,,1,1,0,68,68,EACH,TRUE,TRUE,30.94,54.5,30.94,55,0,,99,Toronto Store,,MTXXL,,2020/09/09,1
1000578607,939265-010_L,Nike Men's Court Dri-Fit Short (Black),2020/09/02,In-Store,1,1,0,55,55,EACH,TRUE,TRUE,24.79,54.93,24.75,55,0,,99,Toronto Store,,MSL,,2020/09/02,1
1000581326,939265-100_XL,Nike Men's Court Dri-Fit Short (White),2020/09/09,,1,1,0,55,55,EACH,TRUE,TRUE,24.75,55,24.75,55,0,,99,Toronto Store,,MTXL,,2020/09/09,1
1000582581,AT4319-100_L,Nike Men's Court Dri-Fit Shorts (White/Volt),2020/09/12,In-Store,1,1,0,58.8,58.8,EACH,TRUE,TRUE,38.22,35,38.22,35,0,1,99,Toronto Store,,MSL,,2020/09/12,1
1000579325,939134-010_S,Nike Men's Court Dri-FIT Top (Black),2020/09/03,,1,1,0,43.95,43.95,EACH,TRUE,TRUE,22.08,49.76,22.08,50,0,,99,Toronto Store,,MTS,,2020/09/03,1
1000579325,939134-100_S,Nike Men's Court Dri-FIT Top (White),2020/09/03,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,22.08,44.73,22.08,45,0,,99,Toronto Store,,MTS,,2020/09/03,1
1000587054,939134-100_L,Nike Men's Court Dri-FIT Top (White),2020/09/23,,1,1,0,39.95,39.95,EACH,TRUE,TRUE,22.08,44.73,22.08,45,0,1,99,Toronto Store,,MTL,,2020/09/23,1
1000584514,AQ7732-010_L,Nike Men's Court Dry Court Blade Polo (Black),2020/09/18,In-Store,1,1,0,49.95,49.95,EACH,TRUE,TRUE,25.15,49.65,25.02,50,0,1,99,Toronto Store,,MTL,,2020/09/18,1
1000579634,AQ7732-100_M,Nike Men's Court Dry Court Blade Polo (White),2020/09/03,In-Store,1,1,0,49.95,49.95,EACH,TRUE,TRUE,24.75,50.45,24.75,50,0,1,99,Toronto Store,,MTM,,2020/09/03,1
1000581326,939137-438_XXL,Nike Men's Court Dry Polo (Indigo),2020/09/09,,1,1,0,41.25,41.25,EACH,TRUE,TRUE,25.3,38.67,25.3,39,0,,99,Toronto Store,,MTXXL,,2020/09/09,1
1000582119,939273-010_M,Nike Men's Court Dry Shorts (Black),2020/09/11,In-Store,1,1,0,49.95,49.95,EACH,TRUE,TRUE,25.3,49.35,25.3,49,0,,99,Toronto Store,,MTM,,2020/09/11,1
1000582289,939273-010_L,Nike Men's Court Dry Shorts (Black),2020/09/12,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,25.3,49.35,25.3,49,0,,99,Toronto Store,,MTL,,2020/09/12,1
1000584551,939273-010_M,Nike Men's Court Dry Shorts (Black),2020/09/19,Can Mail O,1,1,0,49.95,49.95,EACH,TRUE,TRUE,25.3,49.35,25.3,49,0,,99,Toronto Store,,MTM,,2020/09/19,1
1000578607,939273-100_L,Nike Men's Court Dry Shorts (White),2020/09/02,In-Store,1,1,0,49.95,49.95,EACH,TRUE,TRUE,25.06,49.83,25.06,50,0,,99,Toronto Store,,MSL,,2020/09/02,1
1000579746,887515-438_XL,Nike Men's Court Flex Ace (Blue),2020/09/04,In-Store,1,1,0,53.95,53.95,EACH,TRUE,TRUE,34.04,36.9,34.04,37,0,1,99,Toronto Store,,MSXL,,2020/09/04,1
1000578649,CJ0539-010_S,Nike Men's Court Flex Ace 9 Inch Shorts (Black),2020/09/02,,1,1,0,84,84,EACH,TRUE,TRUE,38.64,54,38.64,54,0,,99,Toronto Store,,MSS,,2020/09/02,1
1000580069,CJ0539-010_L,Nike Men's Court Flex Ace 9 Inch Shorts (Black),2020/09/05,,1,1,0,84,84,EACH,TRUE,TRUE,38.64,54,38.64,54,0,,99,Toronto Store,,MSL,,2020/09/05,1
1000587091,887515-010_M,Nike Men's Court Flex Ace Short (Black),2020/09/23,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,33.85,43.54,33.85,44,0,,99,Toronto Store,,MSM,,2020/09/23,1
1000584460,CW1528-100_S,Nike Men's Court GFX Top (White/Green),2020/09/18,,1,1,0,35,35,EACH,TRUE,TRUE,15.75,55,15.75,55,0,,99,Toronto Store,,MTS,,2020/09/18,1
1000581195,CW1528-100_XS,Nike Men's Court GFX Top (White/Green),2020/09/09,In-Store,1,1,0,35,35,EACH,TRUE,TRUE,15.75,55,15.75,55,0,,99,Toronto Store,,MTXS,,2020/09/09,1
1000581439,CW1528-100_S,Nike Men's Court GFX Top (White/Green),2020/09/09,,1,1,0,35,35,EACH,TRUE,TRUE,15.75,55,15.75,55,0,,99,Toronto Store,,MTS,,2020/09/09,1
1000587553,CW1528-100_L,Nike Men's Court GFX Top (White/Green),2020/09/26,In-Store,1,1,0,35,35,EACH,TRUE,TRUE,15.75,55,15.75,55,0,1,99,Toronto Store,,MTL,,2020/09/26,1
1000582039,934656-036_S,Nike Men's Court Polo (Grey),2020/09/11,,1,1,0,47.95,47.95,EACH,TRUE,TRUE,29.44,38.6,29.44,39,0,,99,Toronto Store,,MTS,,2020/09/11,1
1000580069,BV7010-063_M,Nike Men's Court T-Shirt (Grey),2020/09/05,,1,1,0,35,35,EACH,TRUE,TRUE,15.92,54.51,15.92,55,0,,99,Toronto Store,,MTM,,2020/09/05,1
1000584526,BV7014-100_M,Nike Men's Court T-Shirt (White),2020/09/18,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,15.92,46.84,15.92,47,0,,99,Toronto Store,,MTM,,2020/09/18,1
1000587446,AV2454-100_XL,Nike Men's Court Warm Up Jacket (White),2020/09/25,,1,1,0,69.95,69.95,EACH,TRUE,TRUE,34.04,51.34,34.04,51,0,,99,Toronto Store,,MJXL,,2020/09/25,1
1000584526,890811-010_XL,"Nike Men's Dry-FIT 9"" Shorts (Black)",2020/09/18,,1,1,0,21.95,21.95,EACH,TRUE,TRUE,19.32,11.98,19.32,12,0,,99,Toronto Store,,MSXL,,2020/09/18,1
1000581326,830821-010_XL,"Nike Men's Dry 9"" Shorts (Black/White)",2020/09/09,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,27.5,8.18,27.5,8,0,,99,Toronto Store,,MSXL,,2020/09/09,1
1000587446,BV1089-100_L,Nike Men's Nkct Jacket Essential (White),2020/09/25,,1,1,0,80,80,EACH,TRUE,TRUE,36.8,54,36.8,54,0,,99,Toronto Store,,MJL,,2020/09/25,1
1000583642,BV1089-100_L,Nike Men's Nkct Jacket Essential (White),2020/09/15,In-Store,1,1,0,80,80,EACH,TRUE,TRUE,36.8,54,36.8,54,0,1,99,Toronto Store,,MJL,,2020/09/15,1
1000587097,CI9135-102_M,Nike Men's Rafa Jacket (White),2020/09/23,,1,1,0,130,130,EACH,TRUE,TRUE,58.5,55,58.5,55,0,,99,Toronto Store,,MJM,,2020/09/23,1
1000582284,AH6762-450_XL,Nike Men's RF Polo (Aluminum),2020/09/12,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,43.7,12.51,43.7,13,0,,99,Toronto Store,,MTXL,,2020/09/12,1
1000587506,BV7016-045_M,Nike Men's Top (Black),2020/09/25,,1,1,0,24.5,24.5,EACH,TRUE,TRUE,15.92,35.02,15.92,35,0,1,99,Toronto Store,,MTM,,2020/09/25,1
1000582064,BV7016-045_L,Nike Men's Top (Black),2020/09/11,In-Store,1,1,0,24.5,24.5,EACH,TRUE,TRUE,15.92,35.02,15.92,35,0,,99,Toronto Store,,MTL,,2020/09/11,1
1000580890,BV7016-045_S,Nike Men's Top (Black),2020/09/08,,1,1,0,18.15,18.15,EACH,TRUE,TRUE,15.92,12.29,15.92,12,0,,99,Toronto Store,,MTS,,2020/09/08,1
1000579336,BV7016-045_S,Nike Men's Top (Black),2020/09/03,In-Store,1,1,0,24.5,24.5,EACH,TRUE,TRUE,15.92,35.02,15.92,35,0,1,99,Toronto Store,,MTS,,2020/09/03,1
1000581223,BV7016-045_M,Nike Men's Top (Black),2020/09/09,In-Store,1,1,0,24.78,24.78,EACH,TRUE,TRUE,15.92,35.75,15.92,36,0,1,99,Toronto Store,,MTM,,2020/09/09,1
1000582090,BV7016-045_L,Nike Men's Top (Black),2020/09/11,In-Store,1,1,0,24.5,24.5,EACH,TRUE,TRUE,15.92,35.02,15.92,35,0,1,99,Toronto Store,,MTL,,2020/09/11,1
1000579904,BV7016-547_L,Nike Men's Top (Purple),2020/09/05,,1,1,0,24.5,24.5,EACH,TRUE,TRUE,15.92,35.02,15.92,35,0,1,99,Toronto Store,,MTL,,2020/09/05,1
1000578317,BV7016-547_S,Nike Men's Top (Purple),2020/09/01,,1,1,0,29.95,29.95,EACH,TRUE,TRUE,15.92,46.84,15.92,47,0,,99,Toronto Store,,MTS,,2020/09/01,1
1000584103,939080-303_XL,Nike Men's Zonal Cooling RF Advantage (Midnight Spruce/Orange),2020/09/16,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,55.2,7.92,55.2,8,0,,99,Toronto Store,,MTXL,,2020/09/16,1
1000579822,899656-010,Nike Women's Aerobill Tennis Visor (Black),2020/09/05,,1,1,0,28,28,EACH,TRUE,TRUE,12.69,54.68,12.69,55,0,1,99,Toronto Store,,CAP,,2020/09/05,1
1000580932,899656-010,Nike Women's Aerobill Tennis Visor (Black),2020/09/09,In-Store,1,1,0,28,28,EACH,TRUE,TRUE,12.69,54.68,12.69,55,0,1,99,Toronto Store,,CAP,,2020/09/09,1
1000582572,899656-100,Nike Women's Aerobill Tennis Visor (White/Black),2020/09/12,In-Store,1,1,0,28,28,EACH,TRUE,TRUE,13.04,53.43,12.88,54,0,1,99,Toronto Store,,CAP,,2020/09/12,1
1000587481,679424-657,Nike Women's Court AeroBill Featherlight Tennis Hat (Red),2020/09/25,,1,1,0,28,28,EACH,TRUE,TRUE,13.44,52,13.44,52,0,,99,Toronto Store,,CAP,,2020/09/25,1
1000579892,939318-010_XL,Nike Women's Court Dri-Fit Skirt (Black/White),2020/09/05,In-Store,1,1,0,68,68,EACH,TRUE,TRUE,31.11,54.25,30.94,55,0,1,99,Toronto Store,,WSKXL,,2020/09/05,1
1000582570,939318-010_M,Nike Women's Court Dri-Fit Skirt (Black/White),2020/09/12,In-Store,1,1,0,68,68,EACH,TRUE,TRUE,30.94,54.5,30.94,55,0,1,99,Toronto Store,,WSKM,,2020/09/12,1
1000584030,939314-010_M,Nike Women's Court Dri-Fit Tank Top(Black/White),2020/09/16,,1,1,0,44,44,EACH,TRUE,TRUE,25.15,42.84,25.15,43,0,,99,Toronto Store,,WTM,,2020/09/16,1
1000580655,CQ5364-010_L,Nike Women's Court Dri-Fit Top (Black/White),2020/09/08,,1,1,0,64,64,EACH,TRUE,TRUE,28.8,55,28.8,55,0,,99,Toronto Store,,WTL,,2020/09/08,1
1000581991,CQ5364-010_XS,Nike Women's Court Dri-Fit Top (Black/White),2020/09/10,In-Store,1,1,0,64,64,EACH,TRUE,TRUE,28.8,55,28.8,55,0,1,99,Toronto Store,,WTXS,,2020/09/10,1
1000581991,CQ5364-655_XS,Nike Women's Court Dri-Fit Top (Pink),2020/09/10,In-Store,1,1,0,64,64,EACH,TRUE,TRUE,28.8,55,28.8,55,0,1,99,Toronto Store,,WTXS,,2020/09/10,1
1000587419,939308-438_XS,Nike Women's Court Dry Dress (Indigo),2020/09/25,In-Store,1,1,0,0,0,EACH,TRUE,TRUE,38.64,,38.64,,0,1,99,Toronto Store,,WDXS,,2020/09/25,1
1000582570,939318-100_M,Nike Women's Court Dry Flouncy Skirt (White),2020/09/12,In-Store,1,1,0,59.95,59.95,EACH,TRUE,TRUE,31.28,47.82,31.28,48,0,1,99,Toronto Store,,WSKM,,2020/09/12,1
1000584301,939328-627_M,Nike Women's Court Dry Shirt (True Berry),2020/09/17,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,29.44,46.42,29.44,46,0,,99,Toronto Store,,WSKM,,2020/09/12,1
1000579892,939328-627_L,Nike Women's Court Dry Shirt (True Berry),2020/09/05,In-Store,1,1,0,54.95,54.95,EACH,TRUE,TRUE,29.44,46.42,29.44,46,0,1,99,Toronto Store,,WSKL,,2020/09/05,1
1000587451,939320-010_M,Nike Women's Court Dry Skirt (Black),2020/09/25,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,29.44,41.06,29.44,41,0,,99,Toronto Store,,WSKM,,2020/09/25,1
1000578791,939320-010_L,Nike Women's Court Dry Skirt (Black),2020/09/02,,1,1,0,49.95,49.95,EACH,TRUE,TRUE,29.44,41.06,29.44,41,0,,99,Toronto Store,,WSKL,,2020/09/02,1
1000582098,939320-010_XS,Nike Women's Court Dry Skirt (Black),2020/09/11,In-Store,1,1,0,49.95,49.95,EACH,TRUE,TRUE,29.44,41.06,29.44,41,0,1,99,Toronto Store,,WSKXS,,2020/09/11,1
1000581479,939318-438_M,Nike Women's Court Dry Skirt (Indigo),2020/09/10,,1,1,0,59.95,59.95,EACH,TRUE,TRUE,31.28,47.82,31.28,48,0,,99,Toronto Store,,WSKM,,2020/09/10,1
1000579904,939328-508_M,Nike Women's Court Dry Tennis Top (Purple),2020/09/05,,1,1,0,44.95,44.95,EACH,TRUE,TRUE,29.44,34.51,29.44,35,0,1,99,Toronto Store,,WTM,,2020/09/05,1
1000582250,939328-336_S,Nike Women's Court Dry Tennis Top (Teal),2020/09/12,In-Store,1,1,0,44.95,44.95,EACH,TRUE,TRUE,29.44,34.51,29.44,35,0,1,99,Toronto Store,,WTS,,2020/09/12,1
1000583630,939328-336_S,Nike Women's Court Dry Tennis Top (Teal),2020/09/15,In-Store,1,1,0,29.95,29.95,EACH,TRUE,TRUE,29.44,1.7,29.44,2,0,1,99,Toronto Store,,WTS,,2020/09/15,1
1000583638,939328-100_L,Nike Women's Court Dry Tennis Top (White),2020/09/15,,1,1,0,54.95,54.95,EACH,TRUE,TRUE,29.44,46.42,29.44,46,0,,99,Toronto Store,,WTL,,2020/09/15,1
1000582097,939328-100_M,Nike Women's Court Dry Tennis Top (White),2020/09/11,In-Store,1,1,0,54.95,54.95,EACH,TRUE,TRUE,29.44,46.42,29.44,46,0,1,99,Toronto Store,,WTM,,2020/09/11,1
1000587576,AT5208-010_M,Nike Women's Court Slam Skirt (Black),2020/09/26,,1,1,0,58.8,58.8,EACH,TRUE,TRUE,38.22,35,38.22,35,0,,99,Toronto Store,,WSKM,,2020/09/26,1
1000579620,CI9401-015_L,Nike Women's Court Slam Skirt (Black/White),2020/09/03,,1,1,0,105,105,EACH,TRUE,TRUE,47.25,55,47.25,55,0,,99,Toronto Store,,WSKL,,2020/09/03,1
1000578224,AT5724-015_S,Nike Women's Court Victory Skirt (Grey),2020/09/01,,1,1,0,80,80,EACH,TRUE,TRUE,36.4,54.5,36.4,55,0,,99,Toronto Store,,WSKS,,2020/09/01,1
1000579702,AT5724-015_S,Nike Women's Court Victory Skirt (Grey),2020/09/04,In-Store,1,1,0,80,80,EACH,TRUE,TRUE,36.4,54.5,36.4,55,0,,99,Toronto Store,,WSKS,,2020/09/04,1
1000585108,AT5724-015_S,Nike Women's Court Victory Skirt (Grey),2020/09/19,,1,1,0,68,68,EACH,TRUE,TRUE,36.4,46.47,36.4,46,15,,99,Toronto Store,,WSKS,,2020/09/19,1
1000581991,AT5724-015_XS,Nike Women's Court Victory Skirt (Grey),2020/09/10,In-Store,1,1,0,80,80,EACH,TRUE,TRUE,36.4,54.5,36.4,55,0,1,99,Toronto Store,,WSKXS,,2020/09/10,1
1000585136,AT5724-015_S,Nike Women's Court Victory Skirt (Grey),2020/09/19,In-Store,1,1,0,80,80,EACH,TRUE,TRUE,36.4,54.5,36.4,55,0,1,99,Toronto Store,,WSKS,,2020/09/19,1
1000584301,933218-627_L,Nike Women's Court Victory Skirt (True Berry),2020/09/17,,1,1,0,69.95,69.95,EACH,TRUE,TRUE,38.64,44.76,38.64,45,0,,99,Toronto Store,,WSKL,,2020/09/12,1
1000584485,933218-627_M,Nike Women's Court Victory Skirt (True Berry),2020/09/18,In-Store,1,1,0,69.95,69.95,EACH,TRUE,TRUE,38.64,44.76,38.64,45,0,1,99,Toronto Store,,WSKM,,2020/09/18,1
1000582097,AT5724-100_M,Nike Women's Court Victory Skirt (White),2020/09/11,In-Store,1,1,0,80,80,EACH,TRUE,TRUE,36.4,54.5,36.4,55,0,1,99,Toronto Store,,WSKM,,2020/09/11,1
1000582570,AT5724-100_M,Nike Women's Court Victory Skirt (White),2020/09/12,In-Store,1,1,0,80,80,EACH,TRUE,TRUE,36.4,54.5,36.4,55,0,1,99,Toronto Store,,WSKM,,2020/09/12,1
1000587683,AJ8121-336_S,Nike Women's Miler Shirt (Teal),2020/09/26,,1,1,0,22,22,EACH,TRUE,TRUE,19.32,12.18,19.32,12,0,,99,Toronto Store,,MTS,,2020/09/26,1
